line_id,transaction_id,datetime,shop_id,product_id,quantity,price,cost
L0026982,T015056,2024-01-10 13:52:15,S001,P069,1,315,185
L0026983,T015056,2024-01-10 13:52:15,S001,P071,3,325,220
L0026984,T015056,2024-01-10 13:52:15,S001,P039,2,140,45
L0030091,T016767,2024-01-10 14:57:45,S001,P018,1,225,75
L0030092,T016767,2024-01-10 14:57:45,S001,P027,1,285,105
L0030093,T016767,2024-01-10 14:57:45,S001,P012,1,325,120
L0012251,T006898,2024-01-10 15:03:30,S002,P001,1,100,40
L0012252,T006898,2024-01-10 15:03:30,S002,P070,1,335,225
L0000496,T000280,2024-01-10 15:05:00,S001,P002,1,125,50
L0013200,T007416,2024-01-10 15:05:00,S001,P061,1,95,45
L0013201,T007416,2024-01-10 15:05:00,S001,P037,1,90,25
L0026758,T014923,2024-01-10 16:47:45,S002,P027,1,285,120
L0026759,T014923,2024-01-10 16:47:45,S002,P014,1,215,85
L0002292,T001328,2024-01-10 16:54:30,S001,P004,1,200,60
L0026946,T015033,2024-01-10 17:27:00,S003,P067,1,185,145
L0006544,T003716,2024-01-10 17:44:15,S003,P060,1,255,220
L0013363,T007505,2024-01-10 18:38:00,S001,P015,1,260,90
L0013364,T007505,2024-01-10 18:38:00,S001,P037,2,90,30
L0013365,T007505,2024-01-10 18:38:00,S001,P050,1,225,75
L0023574,T013160,2024-01-10 19:06:00,S001,P069,1,315,195
L0023575,T013160,2024-01-10 19:06:00,S001,P037,1,90,25
L0023576,T013160,2024-01-10 19:06:00,S001,P063,1,225,120
L0017845,T009973,2024-01-11 09:15:00,S001,P009,1,160,55
L0017846,T009973,2024-01-11 09:15:00,S001,P060,1,255,125
L0009852,T005586,2024-01-11 09:40:00,S003,P010,1,205,110
L0024836,T013859,2024-01-11 09:40:00,S003,P046,1,135,65
L0033686,T018756,2024-01-11 10:09:00,S002,P002,1,125,45
L0033687,T018756,2024-01-11 10:09:00,S002,P067,1,185,105
L0027690,T015456,2024-01-11 10:24:15,S002,P013,2,170,75
L0027691,T015456,2024-01-11 10:24:15,S002,P026,1,235,105
L0034067,T018957,2024-01-11 10:26:00,S001,P051,1,275,95
L0018233,T010181,2024-01-11 11:17:45,S001,P015,1,260,105
L0018234,T010181,2024-01-11 11:17:45,S001,P068,1,295,170
L0018235,T010181,2024-01-11 11:17:45,S001,P060,2,255,140
L0008668,T004915,2024-01-11 11:36:30,S001,P072,2,355,205
L0008669,T004915,2024-01-11 11:36:30,S001,P071,1,325,210
L0008670,T004915,2024-01-11 11:36:30,S001,P015,1,260,90
L0032707,T018216,2024-01-11 11:55:00,S001,P009,1,160,55
L0032708,T018216,2024-01-11 11:55:00,S001,P039,1,140,45
L0020076,T011183,2024-01-11 12:26:00,S002,P008,1,245,100
L0007451,T004230,2024-01-11 13:10:15,S002,P025,1,185,70
L0007452,T004230,2024-01-11 13:10:15,S002,P071,2,325,210
L0031946,T017792,2024-01-11 14:00:45,S002,P017,2,175,75
L0011009,T006199,2024-01-11 14:06:00,S002,P025,1,185,80
L0012766,T007182,2024-01-11 14:16:30,S003,P002,1,125,70
L0012767,T007182,2024-01-11 14:16:30,S003,P060,1,255,215
L0004024,T002287,2024-01-11 14:37:45,S002,P013,1,170,75
L0004025,T002287,2024-01-11 14:37:45,S002,P067,1,185,105
L0001700,T000973,2024-01-11 14:54:00,S003,P023,1,300,165
L0023593,T013169,2024-01-11 15:04:00,S003,P013,1,170,90
L0023594,T013169,2024-01-11 15:04:00,S003,P069,1,315,285
L0031921,T017775,2024-01-11 15:07:45,S002,P012,1,325,130
L0011358,T006399,2024-01-11 16:28:00,S002,P004,1,200,75
L0004264,T002426,2024-01-11 16:35:45,S001,P006,1,155,55
L0034163,T019011,2024-01-11 16:47:00,S003,P006,2,155,80
L0018907,T010546,2024-01-11 17:07:00,S002,P016,1,340,145
L0014944,T008357,2024-01-11 17:35:30,S003,P019,1,275,150
L0027313,T015245,2024-01-11 17:40:00,S001,P002,2,125,45
L0027314,T015245,2024-01-11 17:40:00,S001,P041,1,100,30
L0027315,T015245,2024-01-11 17:40:00,S001,P015,1,260,95
L0027316,T015245,2024-01-11 17:40:00,S001,P064,1,135,70
L0003112,T001786,2024-01-11 18:04:00,S003,P066,1,125,105
L0003113,T001786,2024-01-11 18:04:00,S003,P069,1,315,280
L0015135,T008461,2024-01-11 18:13:00,S001,P059,1,245,140
L0008517,T004832,2024-01-11 18:22:30,S002,P007,1,190,85
L0021501,T011988,2024-01-11 20:31:00,S001,P038,2,115,35
L0011207,T006307,2024-01-11 20:38:00,S002,P006,1,155,60
L0032556,T018136,2024-01-12 08:23:00,S002,P011,1,250,110
L0013902,T007801,2024-01-12 08:42:00,S002,P005,1,120,45
L0013903,T007801,2024-01-12 08:42:00,S002,P062,1,175,105
L0013904,T007801,2024-01-12 08:42:00,S002,P006,1,155,65
L0013373,T007509,2024-01-12 09:02:15,S001,P051,1,275,75
L0013374,T007509,2024-01-12 09:02:15,S001,P038,2,115,30
L0026639,T014863,2024-01-12 09:26:00,S001,P006,1,155,60
L0026640,T014863,2024-01-12 09:26:00,S001,P063,1,225,130
L0026641,T014863,2024-01-12 09:26:00,S001,P057,1,155,80
L0021666,T012090,2024-01-12 09:47:00,S003,P050,1,225,110
L0021667,T012090,2024-01-12 09:47:00,S003,P071,1,325,290
L0021668,T012090,2024-01-12 09:47:00,S003,P059,1,245,190
L0000799,T000464,2024-01-12 09:47:15,S002,P060,1,255,145
L0017704,T009893,2024-01-12 09:47:45,S001,P068,1,295,195
L0017705,T009893,2024-01-12 09:47:45,S001,P066,1,125,65
L0009941,T005636,2024-01-12 10:29:30,S003,P067,1,185,150
L0009942,T005636,2024-01-12 10:29:30,S003,P006,1,155,90
L0009943,T005636,2024-01-12 10:29:30,S003,P070,1,335,290
L0009944,T005636,2024-01-12 10:29:30,S003,P061,1,95,75
L0008149,T004618,2024-01-12 10:29:45,S003,P050,1,225,105
L0029541,T016455,2024-01-12 10:40:00,S001,P013,1,170,70
L0029542,T016455,2024-01-12 10:40:00,S001,P064,1,135,75
L0001662,T000950,2024-01-12 10:44:00,S001,P012,1,325,95
L0008697,T004931,2024-01-12 10:49:45,S003,P001,1,100,55
L0027678,T015449,2024-01-12 12:04:45,S003,P071,1,325,300
L0027679,T015449,2024-01-12 12:04:45,S003,P072,1,355,330
L0025585,T014288,2024-01-12 13:04:30,S001,P071,1,325,210
L0025586,T014288,2024-01-12 13:04:30,S001,P069,1,315,195
L0025587,T014288,2024-01-12 13:04:30,S001,P013,1,170,60
L0014241,T007978,2024-01-12 13:19:00,S001,P022,1,245,85
L0014242,T007978,2024-01-12 13:19:00,S001,P013,1,170,65
L0014243,T007978,2024-01-12 13:19:00,S001,P071,1,325,215
L0014244,T007978,2024-01-12 13:19:00,S001,P069,1,315,210
L0028521,T015891,2024-01-12 13:59:30,S001,P001,2,100,40
L0028522,T015891,2024-01-12 13:59:30,S001,P068,1,295,175
L0028523,T015891,2024-01-12 13:59:30,S001,P046,1,135,45
L0021437,T011956,2024-01-12 14:32:45,S002,P049,1,175,50
L0032557,T018137,2024-01-12 15:12:15,S001,P014,1,215,80
L0032558,T018137,2024-01-12 15:12:15,S001,P018,1,225,80
L0018099,T010109,2024-01-12 15:40:45,S001,P019,1,275,115
L0021274,T011862,2024-01-12 15:52:00,S002,P035,1,295,135
L0003157,T001811,2024-01-12 17:41:45,S001,P047,1,165,40
L0008240,T004673,2024-01-12 20:16:15,S001,P009,1,160,60
L0029639,T016514,2024-01-13 08:38:00,S001,P002,1,125,50
L0029640,T016514,2024-01-13 08:38:00,S001,P048,1,215,60
L0032792,T018260,2024-01-13 09:04:00,S002,P007,1,190,85
L0032793,T018260,2024-01-13 09:04:00,S002,P026,1,235,90
L0008617,T004887,2024-01-13 09:32:00,S003,P028,1,370,195
L0008618,T004887,2024-01-13 09:32:00,S003,P058,1,145,120
L0001750,T001004,2024-01-13 10:08:00,S002,P022,1,245,100
L0034871,T019413,2024-01-13 10:25:30,S002,P010,1,205,90
L0000614,T000356,2024-01-13 10:31:30,S003,P010,1,205,105
L0023099,T012901,2024-01-13 10:57:00,S003,P023,1,300,160
L0023100,T012901,2024-01-13 10:57:00,S003,P066,1,125,105
L0023101,T012901,2024-01-13 10:57:00,S003,P060,1,255,220
L0020736,T011559,2024-01-13 11:51:00,S002,P068,2,295,210
L0020737,T011559,2024-01-13 11:51:00,S002,P071,1,325,205
L0012392,T006972,2024-01-13 12:11:00,S002,P005,1,120,50
L0023505,T013124,2024-01-13 12:38:00,S001,P010,1,205,80
L0023506,T013124,2024-01-13 12:38:00,S001,P013,1,170,65
L0029905,T016669,2024-01-13 13:47:00,S003,P064,1,135,115
L0022181,T012378,2024-01-13 14:44:00,S001,P025,1,185,70
L0003907,T002224,2024-01-13 14:45:45,S001,P051,2,275,80
L0003908,T002224,2024-01-13 14:45:45,S001,P033,1,185,85
L0003909,T002224,2024-01-13 14:45:45,S001,P010,1,205,75
L0026189,T014624,2024-01-13 14:46:30,S001,P045,1,105,30
L0028395,T015827,2024-01-13 15:26:00,S003,P020,1,355,190
L0028396,T015827,2024-01-13 15:26:00,S003,P013,1,170,85
L0028397,T015827,2024-01-13 15:26:00,S003,P067,1,185,145
L0019618,T010930,2024-01-13 15:52:30,S002,P018,1,225,85
L0019619,T010930,2024-01-13 15:52:30,S002,P070,1,335,220
L0019620,T010930,2024-01-13 15:52:30,S002,P038,1,115,35
L0021432,T011952,2024-01-13 16:09:45,S002,P062,1,175,105
L0028000,T015620,2024-01-13 16:24:00,S001,P064,1,135,70
L0015638,T008731,2024-01-13 17:06:30,S001,P014,1,215,90
L0018098,T010108,2024-01-13 17:10:00,S003,P002,1,125,60
L0003235,T001853,2024-01-13 18:39:30,S002,P002,1,125,50
L0003236,T001853,2024-01-13 18:39:30,S002,P060,2,255,150
L0006386,T003613,2024-01-13 19:29:00,S003,P070,1,335,300
L0019389,T010805,2024-01-14 08:39:00,S003,P006,1,155,90
L0019390,T010805,2024-01-14 08:39:00,S003,P017,1,175,85
L0019391,T010805,2024-01-14 08:39:00,S003,P062,1,175,150
L0019392,T010805,2024-01-14 08:39:00,S003,P063,1,225,175
L0034888,T019424,2024-01-14 08:56:30,S001,P010,2,205,85
L0034889,T019424,2024-01-14 08:56:30,S001,P057,1,155,85
L0024077,T013427,2024-01-14 09:01:15,S002,P010,1,205,85
L0030138,T016792,2024-01-14 09:14:45,S002,P025,1,185,70
L0031462,T017525,2024-01-14 09:53:15,S001,P059,1,245,140
L0033004,T018376,2024-01-14 11:14:15,S002,P068,1,295,190
L0033005,T018376,2024-01-14 11:14:15,S002,P060,1,255,140
L0005495,T003115,2024-01-14 11:23:00,S001,P022,1,245,100
L0005496,T003115,2024-01-14 11:23:00,S001,P068,1,295,175
L0005497,T003115,2024-01-14 11:23:00,S001,P057,1,155,80
L0013101,T007362,2024-01-14 12:00:45,S001,P046,1,135,40
L0013102,T007362,2024-01-14 12:00:45,S001,P007,1,190,65
L0028626,T015949,2024-01-14 12:12:00,S003,P036,1,380,190
L0028627,T015949,2024-01-14 12:12:00,S003,P005,1,120,65
L0020507,T011428,2024-01-14 12:16:00,S002,P008,1,245,95
L0020508,T011428,2024-01-14 12:16:00,S002,P060,1,255,150
L0029344,T016347,2024-01-14 12:18:00,S002,P072,1,355,220
L0029345,T016347,2024-01-14 12:18:00,S002,P069,1,315,225
L0006431,T003643,2024-01-14 13:52:45,S002,P011,1,250,95
L0024891,T013895,2024-01-14 15:03:00,S003,P039,1,140,60
L0024892,T013895,2024-01-14 15:03:00,S003,P004,1,200,95
L0024893,T013895,2024-01-14 15:03:00,S003,P059,2,245,195
L0016101,T008998,2024-01-14 15:49:45,S001,P064,1,135,65
L0013173,T007401,2024-01-14 15:57:00,S002,P047,1,165,60
L0032477,T018097,2024-01-14 16:06:00,S001,P011,2,250,90
L0015652,T008741,2024-01-14 16:31:15,S003,P003,1,150,85
L0032940,T018339,2024-01-14 17:52:00,S002,P018,1,225,100
L0032941,T018339,2024-01-14 17:52:00,S002,P060,1,255,150
L0026877,T014988,2024-01-14 19:31:30,S001,P043,1,150,40
L0032710,T018218,2024-01-15 08:16:15,S003,P010,1,205,120
L0001175,T000673,2024-01-15 08:45:00,S001,P064,1,135,75
L0032891,T018314,2024-01-15 08:52:00,S002,P018,1,225,100
L0032892,T018314,2024-01-15 08:52:00,S002,P042,1,125,40
L0027329,T015253,2024-01-15 09:21:00,S001,P025,1,185,70
L0027330,T015253,2024-01-15 09:21:00,S001,P068,1,295,170
L0027331,T015253,2024-01-15 09:21:00,S001,P064,1,135,75
L0027332,T015253,2024-01-15 09:21:00,S001,P057,1,155,85
L0027351,T015263,2024-01-15 09:29:45,S003,P050,1,225,110
L0027352,T015263,2024-01-15 09:29:45,S003,P060,1,255,205
L0001125,T000646,2024-01-15 09:32:45,S001,P018,1,225,75
L0001126,T000646,2024-01-15 09:32:45,S001,P058,1,145,80
L0001127,T000646,2024-01-15 09:32:45,S001,P014,1,215,90
L0006062,T003432,2024-01-15 09:45:45,S001,P006,1,155,60
L0006063,T003432,2024-01-15 09:45:45,S001,P042,1,125,30
L0028264,T015760,2024-01-15 10:45:00,S001,P015,1,260,95
L0026372,T014719,2024-01-15 10:51:30,S001,P011,1,250,90
L0008260,T004686,2024-01-15 12:17:30,S002,P038,1,115,40
L0020067,T011179,2024-01-15 13:49:00,S002,P069,1,315,210
L0020068,T011179,2024-01-15 13:49:00,S002,P070,1,335,235
L0020069,T011179,2024-01-15 13:49:00,S002,P068,1,295,195
L0024567,T013698,2024-01-15 14:38:00,S001,P015,2,260,90
L0024568,T013698,2024-01-15 14:38:00,S001,P065,1,165,95
L0024569,T013698,2024-01-15 14:38:00,S001,P055,1,200,65
L0024570,T013698,2024-01-15 14:38:00,S001,P060,1,255,130
L0000891,T000514,2024-01-15 15:58:45,S003,P022,1,245,125
L0000892,T000514,2024-01-15 15:58:45,S003,P026,1,235,135
L0026121,T014582,2024-01-15 16:47:45,S001,P061,1,95,50
L0026122,T014582,2024-01-15 16:47:45,S001,P063,1,225,130
L0026123,T014582,2024-01-15 16:47:45,S001,P072,1,355,240
L0026124,T014582,2024-01-15 16:47:45,S001,P065,1,165,85
L0028757,T016031,2024-01-15 16:57:15,S003,P059,1,245,195
L0007822,T004437,2024-01-15 18:21:00,S002,P064,1,135,80
L0007823,T004437,2024-01-15 18:21:00,S002,P022,1,245,95
L0024193,T013490,2024-01-15 18:57:30,S001,P069,1,315,200
L0007983,T004530,2024-01-15 19:40:45,S001,P018,1,225,95
L0007984,T004530,2024-01-15 19:40:45,S001,P041,1,100,35
L0030139,T016793,2024-01-15 20:01:00,S003,P043,1,150,65
L0030140,T016793,2024-01-15 20:01:00,S003,P051,1,275,125
L0033186,T018472,2024-01-15 20:21:30,S002,P072,1,355,250
L0001346,T000775,2024-01-15 20:41:00,S002,P046,2,135,50
L0034186,T019023,2024-01-16 08:11:00,S001,P015,1,260,95
L0024773,T013822,2024-01-16 08:20:30,S003,P061,1,95,75
L0024774,T013822,2024-01-16 08:20:30,S003,P014,1,215,125
L0025930,T014487,2024-01-16 08:27:45,S003,P060,1,255,200
L0025931,T014487,2024-01-16 08:27:45,S003,P064,1,135,115
L0025932,T014487,2024-01-16 08:27:45,S003,P071,1,325,300
L0025933,T014487,2024-01-16 08:27:45,S003,P065,1,165,145
L0034039,T018938,2024-01-16 09:04:15,S003,P022,1,245,140
L0031903,T017763,2024-01-16 09:15:00,S001,P018,1,225,80
L0015872,T008870,2024-01-16 09:26:45,S001,P017,1,175,65
L0015873,T008870,2024-01-16 09:26:45,S001,P009,1,160,60
L0015874,T008870,2024-01-16 09:26:45,S001,P060,1,255,135
L0007364,T004179,2024-01-16 09:30:00,S001,P018,1,225,95
L0007365,T004179,2024-01-16 09:30:00,S001,P059,1,245,135
L0024745,T013807,2024-01-16 09:35:15,S003,P058,1,145,120
L0024746,T013807,2024-01-16 09:35:15,S003,P061,1,95,80
L0024747,T013807,2024-01-16 09:35:15,S003,P023,1,300,155
L0024748,T013807,2024-01-16 09:35:15,S003,P060,1,255,200
L0030328,T016899,2024-01-16 09:45:00,S001,P018,1,225,95
L0026905,T015005,2024-01-16 10:22:00,S003,P026,1,235,130
L0028971,T016141,2024-01-16 10:23:45,S003,P007,1,190,105
L0028972,T016141,2024-01-16 10:23:45,S003,P011,1,250,135
L0028973,T016141,2024-01-16 10:23:45,S003,P038,1,115,50
L0001512,T000868,2024-01-16 12:09:00,S002,P022,1,245,105
L0001513,T000868,2024-01-16 12:09:00,S002,P068,1,295,195
L0009211,T005228,2024-01-16 13:26:30,S003,P071,1,325,310
L0009212,T005228,2024-01-16 13:26:30,S003,P043,1,150,65
L0015292,T008541,2024-01-16 14:22:15,S003,P018,1,225,125
L0015293,T008541,2024-01-16 14:22:15,S003,P059,1,245,210
L0015294,T008541,2024-01-16 14:22:15,S003,P063,2,225,180
L0015295,T008541,2024-01-16 14:22:15,S003,P064,1,135,105
L0033808,T018819,2024-01-16 14:29:00,S003,P022,1,245,145
L0033809,T018819,2024-01-16 14:29:00,S003,P062,1,175,150
L0026925,T015021,2024-01-16 14:47:00,S003,P007,1,190,100
L0004439,T002524,2024-01-16 15:21:45,S002,P018,1,225,100
L0004440,T002524,2024-01-16 15:21:45,S002,P047,1,165,55
L0014953,T008363,2024-01-16 15:35:45,S002,P014,1,215,85
L0030337,T016905,2024-01-16 15:42:00,S001,P027,1,285,100
L0030338,T016905,2024-01-16 15:42:00,S001,P061,2,95,50
L0030339,T016905,2024-01-16 15:42:00,S001,P039,1,140,35
L0027222,T015193,2024-01-16 16:13:00,S001,P049,1,175,50
L0027223,T015193,2024-01-16 16:13:00,S001,P022,1,245,95
L0027224,T015193,2024-01-16 16:13:00,S001,P070,1,335,200
L0027225,T015193,2024-01-16 16:13:00,S001,P015,1,260,110
L0025868,T014449,2024-01-16 16:38:15,S001,P008,1,245,80
L0014352,T008045,2024-01-16 19:10:15,S002,P054,1,165,65
L0032390,T018045,2024-01-16 19:21:00,S002,P049,1,175,50
L0032391,T018045,2024-01-16 19:21:00,S002,P061,2,95,60
L0032229,T017956,2024-01-17 08:46:15,S002,P064,2,135,85
L0024752,T013810,2024-01-17 09:14:00,S002,P001,1,100,45
L0024753,T013810,2024-01-17 09:14:00,S002,P064,1,135,75
L0020484,T011416,2024-01-17 09:21:30,S003,P010,2,205,120
L0020485,T011416,2024-01-17 09:21:30,S003,P059,1,245,195
L0035429,T019717,2024-01-17 09:30:45,S003,P003,1,150,75
L0025697,T014350,2024-01-17 10:21:00,S002,P042,1,125,35
L0025698,T014350,2024-01-17 10:21:00,S002,P060,1,255,155
L0028645,T015960,2024-01-17 10:45:45,S001,P066,1,125,65
L0028646,T015960,2024-01-17 10:45:45,S001,P060,1,255,125
L0028647,T015960,2024-01-17 10:45:45,S001,P067,1,185,100
L0028648,T015960,2024-01-17 10:45:45,S001,P058,1,145,75
L0033042,T018397,2024-01-17 11:15:00,S001,P015,1,260,100
L0033043,T018397,2024-01-17 11:15:00,S001,P071,3,325,210
L0033044,T018397,2024-01-17 11:15:00,S001,P069,1,315,210
L0033045,T018397,2024-01-17 11:15:00,S001,P068,1,295,190
L0017335,T009691,2024-01-17 11:43:15,S003,P052,1,355,150
L0017336,T009691,2024-01-17 11:43:15,S003,P007,1,190,95
L0016596,T009282,2024-01-17 12:15:00,S002,P070,1,335,215
L0016597,T009282,2024-01-17 12:15:00,S002,P069,1,315,200
L0016598,T009282,2024-01-17 12:15:00,S002,P071,1,325,230
L0013139,T007383,2024-01-17 12:45:00,S003,P020,2,355,195
L0013140,T007383,2024-01-17 12:45:00,S003,P015,1,260,145
L0013141,T007383,2024-01-17 12:45:00,S003,P023,2,300,165
L0020487,T011418,2024-01-17 12:53:15,S002,P006,1,155,65
L0020488,T011418,2024-01-17 12:53:15,S002,P070,3,335,230
L0020489,T011418,2024-01-17 12:53:15,S002,P072,2,355,235
L0020490,T011418,2024-01-17 12:53:15,S002,P047,1,165,50
L0028904,T016108,2024-01-17 14:38:15,S001,P018,1,225,75
L0028905,T016108,2024-01-17 14:38:15,S001,P069,1,315,195
L0028906,T016108,2024-01-17 14:38:15,S001,P067,1,185,100
L0028907,T016108,2024-01-17 14:38:15,S001,P038,1,115,40
L0021483,T011978,2024-01-17 16:25:45,S003,P016,1,340,190
L0021484,T011978,2024-01-17 16:25:45,S003,P030,2,220,115
L0021485,T011978,2024-01-17 16:25:45,S003,P064,1,135,105
L0028408,T015832,2024-01-17 17:17:00,S002,P016,1,340,115
L0033692,T018760,2024-01-17 17:18:00,S001,P060,1,255,130
L0016295,T009111,2024-01-17 18:06:45,S001,P062,1,175,100
L0016296,T009111,2024-01-17 18:06:45,S001,P071,1,325,215
L0016297,T009111,2024-01-17 18:06:45,S001,P067,1,185,90
L0016974,T009486,2024-01-17 19:02:00,S003,P057,1,155,130
L0011952,T006737,2024-01-17 19:04:15,S003,P068,1,295,265
L0011953,T006737,2024-01-17 19:04:15,S003,P038,1,115,50
L0018760,T010465,2024-01-17 19:58:30,S002,P017,1,175,80
L0018761,T010465,2024-01-17 19:58:30,S002,P059,2,245,140
L0018762,T010465,2024-01-17 19:58:30,S002,P072,1,355,255
L0018763,T010465,2024-01-17 19:58:30,S002,P001,1,100,45
L0000054,T000032,2024-01-18 08:12:15,S002,P017,1,175,70
L0000055,T000032,2024-01-18 08:12:15,S002,P059,1,245,145
L0000056,T000032,2024-01-18 08:12:15,S002,P003,1,150,60
L0027874,T015551,2024-01-18 08:23:45,S002,P013,1,170,75
L0018638,T010397,2024-01-18 08:35:15,S003,P066,1,125,100
L0018639,T010397,2024-01-18 08:35:15,S003,P070,1,335,290
L0018640,T010397,2024-01-18 08:35:15,S003,P067,1,185,145
L0018641,T010397,2024-01-18 08:35:15,S003,P015,1,260,150
L0021088,T011757,2024-01-18 09:04:45,S001,P063,1,225,120
L0015693,T008766,2024-01-18 09:23:00,S002,P072,1,355,225
L0015694,T008766,2024-01-18 09:23:00,S002,P057,1,155,95
L0020847,T011620,2024-01-18 09:38:45,S002,P057,1,155,85
L0035579,T019807,2024-01-18 09:57:00,S002,P025,1,185,70
L0007900,T004480,2024-01-18 10:44:00,S002,P007,1,190,85
L0007901,T004480,2024-01-18 10:44:00,S002,P067,1,185,115
L0014873,T008317,2024-01-18 12:06:30,S002,P018,1,225,100
L0014874,T008317,2024-01-18 12:06:30,S002,P072,1,355,250
L0014875,T008317,2024-01-18 12:06:30,S002,P068,1,295,210
L0011254,T006334,2024-01-18 12:08:00,S001,P057,1,155,85
L0011255,T006334,2024-01-18 12:08:00,S001,P020,1,355,115
L0012489,T007026,2024-01-18 12:36:15,S002,P042,1,125,40
L0020393,T011368,2024-01-18 13:19:30,S001,P003,2,150,50
L0020394,T011368,2024-01-18 13:19:30,S001,P023,2,300,100
L0002058,T001191,2024-01-18 13:48:00,S002,P022,1,245,95
L0002059,T001191,2024-01-18 13:48:00,S002,P071,1,325,230
L0018039,T010079,2024-01-18 13:59:00,S001,P011,1,250,95
L0018040,T010079,2024-01-18 13:59:00,S001,P072,1,355,210
L0018041,T010079,2024-01-18 13:59:00,S001,P068,1,295,185
L0018042,T010079,2024-01-18 13:59:00,S001,P070,1,335,220
L0018043,T010079,2024-01-18 13:59:00,S001,P027,1,285,105
L0007164,T004070,2024-01-18 14:07:15,S002,P042,1,125,40
L0007165,T004070,2024-01-18 14:07:15,S002,P066,1,125,75
L0033621,T018722,2024-01-18 14:10:00,S001,P014,1,215,85
L0033622,T018722,2024-01-18 14:10:00,S001,P067,1,185,90
L0033623,T018722,2024-01-18 14:10:00,S001,P037,1,90,25
L0033721,T018777,2024-01-18 14:52:15,S002,P052,1,355,120
L0033722,T018777,2024-01-18 14:52:15,S002,P041,1,100,30
L0026688,T014889,2024-01-18 15:11:00,S001,P018,1,225,75
L0026689,T014889,2024-01-18 15:11:00,S001,P064,1,135,75
L0015053,T008419,2024-01-18 17:15:15,S003,P046,1,135,65
L0015054,T008419,2024-01-18 17:15:15,S003,P016,1,340,175
L0015055,T008419,2024-01-18 17:15:15,S003,P015,1,260,135
L0034619,T019274,2024-01-18 17:42:00,S001,P038,3,115,30
L0034620,T019274,2024-01-18 17:42:00,S001,P054,1,165,60
L0033534,T018673,2024-01-18 17:48:00,S002,P004,1,200,85
L0033535,T018673,2024-01-18 17:48:00,S002,P025,1,185,80
L0029262,T016301,2024-01-18 18:46:30,S002,P051,1,275,100
L0029263,T016301,2024-01-18 18:46:30,S002,P066,1,125,75
L0021271,T011861,2024-01-18 18:57:00,S001,P046,1,135,45
L0021272,T011861,2024-01-18 18:57:00,S001,P038,1,115,35
L0021273,T011861,2024-01-18 18:57:00,S001,P065,1,165,90
L0014404,T008073,2024-01-18 19:32:00,S002,P016,1,340,115
L0014405,T008073,2024-01-18 19:32:00,S002,P005,1,120,55
L0014406,T008073,2024-01-18 19:32:00,S002,P071,1,325,230
L0005598,T003167,2024-01-18 19:37:00,S002,P049,1,175,55
L0022059,T012314,2024-01-18 20:37:45,S003,P001,1,100,55
L0022060,T012314,2024-01-18 20:37:45,S003,P063,1,225,190
L0012405,T006981,2024-01-18 20:43:00,S002,P058,3,145,80
L0015509,T008658,2024-01-19 08:04:45,S003,P009,1,160,90
L0015510,T008658,2024-01-19 08:04:45,S003,P060,1,255,210
L0021135,T011785,2024-01-19 08:06:30,S003,P007,1,190,110
L0015198,T008493,2024-01-19 08:08:15,S001,P006,1,155,60
L0015199,T008493,2024-01-19 08:08:15,S001,P026,2,235,100
L0020345,T011337,2024-01-19 08:41:00,S003,P023,1,300,175
L0021536,T012011,2024-01-19 08:49:15,S002,P072,2,355,220
L0025808,T014412,2024-01-19 09:03:00,S003,P022,1,245,130
L0025809,T014412,2024-01-19 09:03:00,S003,P059,1,245,195
L0017780,T009934,2024-01-19 09:07:00,S001,P006,1,155,55
L0007924,T004493,2024-01-19 09:14:15,S001,P050,1,225,70
L0007925,T004493,2024-01-19 09:14:15,S001,P063,1,225,125
L0024112,T013447,2024-01-19 09:56:00,S003,P014,1,215,115
L0024113,T013447,2024-01-19 09:56:00,S003,P049,1,175,75
L0024114,T013447,2024-01-19 09:56:00,S003,P015,1,260,140
